SERIAL,FARE,FAREK,SPEND,SPENDIMPREASON
262438699007,26,0,,
262438699008,118,6,0,
262438845001,26,0,,
262438845002,26,0,,
262438845003,26,0,,
262438845004,,0,800,
262438845005,118,6,0,
262438845006,118,6,20,
262448185002,26,0,,
262448185003,60,,33,
262448185004,46,,250,
262448185005,26,0,,
262448185007,26,0,,
262448185008,10,,44,
262448185009,10,,200,
262448808002,118,6,87,
262448808005,26,0,,
262448808007,20,,300,
262448808008,,,,
262448808009,,,,
262448808010,26,0,,
262448808011,38,,87,
262448808012,26,0,,
262448808013,26,0,,
262448808302,,,,
262448844001,26,0,,
262448844002,26,0,600,
262448844003,,,,
262448844005,26,0,500,
262448844007,118,6,25,
262448844008,118,6,695,
262448844009,26,0,100,
262448845001,,,,
262448845002,26,0,300,
262448845003,26,0,750,
262448845004,,,,
262448845005,26,0,,
262448845006,,,,
262448845007,,,,
262448845008,28,,100,
262448845009,23,,750,
262448845010,19,,250,
262448845011,26,0,,
262448845012,,,,
262448845013,,,,
262448845014,26,0,,
262448845015,26,0,,
262448975001,22,0,994,
262448975002,,,,
262448975003,22,0,337,
262448975004,26,0,,
262448975005,,,,
262448975006,26,0,1660,
262518332001,83,0,390,
262518332002,83,0,,
262518332003,83,0,,
262518332004,118,6,300,
262518332005,83,0,,
262518332006,118,6,200,
262518478001,70,0,100,
262518478002,70,0,50,
262518478003,101,6,200,
262518478004,83,0,120,
262518478005,70,0,150,
262518478006,70,0,150,
262518478007,83,0,,
262518478008,83,0,,
262518478009,83,0,,
262518478010,83,0,,
262518478011,83,0,,
262518492001,83,0,0,
262518492002,83,0,,
262518492003,83,0,2820,
262518492004,83,0,694,
262518492005,83,0,,
262518492006,83,0,,
262518492007,83,0,,
262518492008,83,0,,
262528478001,85,,800,
262528478002,70,,87,
262528478003,83,0,,
262528478004,83,0,,
262528478005,113,,250,
262528492001,83,0,,
262528492002,83,0,,
262528492003,63,,200,
262528492004,83,0,,
262528492005,83,0,,
262538332001,83,0,,
262538332002,83,0,,
262538478001,83,0,,
262538478002,83,0,,
262538492001,83,0,,
262538492002,83,0,,
262538492003,83,0,,
262548332001,83,0,,
262548478001,83,0,,
262548492001,83,0,,
262558332001,83,0,,
262558332002,83,0,125,
262558332003,83,0,67,
262558478002,83,0,250,
262558478003,83,0,1500,
262568332001,83,0,,
262568332002,83,0,,
262568332003,83,0,1000,
262568332004,83,0,,
262568332005,83,0,,
262568332006,83,0,,
262568478001,88,,1000,
262568478002,83,0,,
262568478003,83,0,,
262568478004,83,0,,
262568478005,83,0,650,
262568478006,83,0,,
262568478007,83,0,,
262568492001,83,0,,
262568492002,83,0,,
262568492003,83,0,,
262568492004,83,0,,
262568492005,83,0,,
262568492006,83,0,,
262568492007,83,0,,
262568492008,83,0,,
262578332001,,0,154,
262578332002,70,0,38,
262578332003,83,0,350,
262578332004,83,0,500,
262578332005,83,0,768,
262578332006,83,0,50,
262578332007,83,0,250,
262578478001,83,0,369,
262578478002,83,0,1400,
262578478003,83,0,900,
262578478004,83,0,,
262578478005,83,0,304,
262578492001,83,0,100,
262578492002,83,0,,
262578492003,83,0,10,
262578492004,83,0,250,
262578492005,83,0,53,
262578492006,83,0,,
262718499001,52,0,500,
262718499002,52,0,,
262718826001,52,0,,
262718826002,50,,174,
262718826003,52,0,245,
262718826004,44,0,300,
262718907001,52,0,,
262718907002,52,0,,
262718907003,52,0,,
262718907004,52,0,,
262718907005,52,0,,
262718907006,52,0,500,
262728738001,52,0,,
262728738002,52,0,,
262728738003,51,,1,
262728907001,52,0,,
262728907002,52,0,,
262728907003,134,,607,
262728907004,52,0,,
262738499001,52,0,348,
262738499002,52,0,2000,
262738499003,52,0,1322,
262738738001,52,0,3000,
262738738002,52,0,,
262738738003,52,0,150,
262738907001,52,0,,
262738907002,52,0,386,
262748499001,,,,
262748499002,35,,260,
262748499003,44,0,350,
262748738001,33,,174,
262748738002,6,,30,
262748738003,44,0,,
262748907001,52,0,,
262748907003,52,0,31,
262758499001,52,0,,
262758499002,52,0,,
262758499003,52,0,,
262758499004,52,0,,
262758499005,52,0,,
262758499006,52,0,,
262758499007,52,0,,
262758499008,52,0,,
262758738001,52,0,20,
262758738002,52,0,,
262758738003,52,0,,
262758738004,52,0,,
262758826001,52,0,,
262758826002,52,0,,
262758826003,52,0,,
262758907001,52,0,,
262758907002,52,0,,
262758907003,52,0,,
263014535001,68,0,,
263014535002,68,0,,
263014535003,68,0,,
263014535004,68,0,,
263014535005,58,0,479,
263018415001,68,0,,
263018415002,68,0,,
263018415003,50,,150,
263018671001,60,,460,
263018671002,68,0,,
263018671003,50,,52,
263018671004,68,0,,
263018671005,58,0,268,
263018714001,68,0,,
263018714002,40,,376,
263018714003,68,0,,
263018714004,68,0,,
263018714005,58,0,730,
263018971001,68,0,,
263018971002,68,0,,
263018971003,68,0,,
263018971004,58,0,45,
263024535001,79,0,120,
263024535002,79,0,200,
263024535004,79,0,70,
263024535005,79,0,110,
263024535006,79,0,541,
263024535007,75,3,349,
263024535008,68,0,250,
263028671001,79,0,100,
263028671002,79,0,125,
263028671003,79,0,150,
263028671004,79,0,100,
263028671005,,0,175,
263028671006,93,0,,
263028671007,68,0,,
263028949001,79,0,200,
263028949002,79,0,309,
263028949003,79,0,200,
263028949004,79,0,500,
263028949005,93,0,,
263028949006,68,0,,
263038415001,,,,
263038415002,67,0,,
263038415003,,,,
263038714001,93,0,,
263038714002,67,0,,
263038949001,,,,
263038949002,27,,300,
263038971001,57,0,200,
263048671001,68,0,,
263048671002,68,0,,
263048671003,68,0,,
263048671004,68,0,,
263048671005,68,0,,
263048671006,68,0,,
263048671007,68,0,,
263048671008,68,0,,
263048671009,68,0,,
263048671010,68,0,,
263048671011,68,0,,
263048671012,68,0,,
263048671013,68,0,,
263048671014,67,0,,
263048671015,67,0,,
263048671016,67,0,,
263048671017,67,0,,
263048714001,68,0,,
263048714002,67,0,,
263048714003,68,0,,
263048714004,68,0,,
263048714005,68,0,,
263048714006,68,0,,
263048714007,67,0,,
263048714008,67,0,,
263048714009,67,0,600,
263048714010,67,0,,
263048714011,67,0,,
263048714012,67,0,,
263048714014,67,0,,
263048714015,67,0,,
263048714016,67,0,,
263048714017,67,0,,
263048714018,67,0,,
263048714019,67,0,,
263048714020,67,0,,
263048714021,,0,,
263048949001,68,0,,
263048949002,68,0,,
263048949003,68,0,,
263048949004,68,0,,
263048949005,68,0,,
263048949006,68,0,,
263048949007,68,0,,
263048949008,68,0,,
263048949009,68,0,,
263048949010,68,0,,
263048949011,68,0,,
263048949012,68,0,,
263048949013,68,0,,
263048949014,68,0,,
263048949015,68,0,,
263048949016,68,0,,
263048949017,,,,
263048949018,67,0,,
263048971001,67,0,,
263048971002,67,0,,
263048971003,67,0,,
263048971004,67,0,,
263048971005,68,0,,
263048971006,68,0,,
263048971007,68,0,,
263048971008,68,0,,
263048971009,67,0,,
263048971010,67,0,,
263048971011,67,0,,
263048971012,67,0,,
263048971013,67,0,,
263048971014,67,0,,
263048971015,67,0,,
263048971016,67,0,,
263048971017,67,0,,
263048971018,67,0,,
263048971019,67,0,,
263048971020,67,0,,
263054535001,,,,
263054535002,,,,
263054535003,80,7,,
263058415001,,,,
263058415002,80,7,894,
263058415003,,,,
263058671001,,,,
263058671002,80,7,,
263058671003,,,,
263058671004,,,,
263058671005,,,,
263058714001,,,,
263058714002,,,,
263058714003,375,,1302,
263058949001,300,,1050,
263058949002,,,,
263058949003,,,,
263068415001,93,0,,
263068415002,75,3,250,
263068671001,68,0,,
263068671002,68,0,,
263068714001,75,3,386,
263068714002,93,0,100,
263068971001,93,0,,
263068971002,68,0,,
263074535001,,,,
263074535002,105,,2250,
263074535003,80,,195,
263074535004,67,0,,
263074535005,45,,651,
263074535006,75,,1735,
263074535007,113,,152,
263074535008,68,0,,
263078415001,125,,150,
263078415002,59,,200,
263078415003,46,,438,
263078415004,60,,850,
263078415005,129,,65,
263078415006,45,,150,
263078671001,61,,694,
263078671002,111,,174,
263078671003,67,,1600,
263078671004,50,,133,
263078671005,41,,195,
263078671006,67,0,,
263078671007,,,,
263078671008,1,,217,
263078949001,130,,750,
263078949002,73,,333,
263078949003,,,,
263078949004,100,,1250,
263078949006,75,,750,
263078949007,113,,400,
263078971001,,,,
263078971002,,,,
263078971003,93,0,1000,
263078971004,,,,
263078971005,79,0,1192,
263078971009,130,,500,
263078971010,58,0,2778,
263218415001,80,7,,
263218415002,80,7,,
263218415003,80,7,,
263218415004,80,7,,
263218415005,80,7,,
263218415006,80,7,,
263218415007,80,7,,
263218415008,80,7,50,
263218415009,80,7,,
263218714001,80,7,,
263218714002,80,7,,
263218714003,80,7,,
263218714004,80,7,,
263218714005,80,7,,
263218714006,80,7,0,
263218714007,80,7,,
263218714008,80,7,,
263218949001,80,7,,
263218949002,80,7,,
263218949003,80,7,,
263218949004,80,7,,
263218949005,80,7,,
263218949006,176,7,1000,
263218971001,80,7,,
263218971002,80,7,,
263218971003,80,7,,
263218971004,80,7,,
263218971005,80,7,160,
263414535001,1550,,1750,
263414535002,1475,7,,
263414535003,1475,7,,
263414535004,1475,7,,
263414535005,1254,7,,1
263414535006,1254,7,,1
263414535007,1254,7,,1
263414535008,1475,7,,
263414535009,1475,7,,
263414535010,1475,7,,
263414535011,,,,
263414535012,1254,7,,1
263414535013,1475,7,,
263414535014,1475,7,,
263414535015,1254,7,,1
263414535016,1254,7,,1
263414535017,1475,7,,
263414535018,1475,7,,
263418415001,,,,
263418415002,1475,7,,
263418415004,1254,7,3852,
263418415005,1254,7,4167,
263418415006,1254,7,,1
263418415007,1475,7,,
263418415008,1475,7,,
263418415009,1475,7,,
263418415010,1475,7,,
263418415011,1475,7,,
263418415012,1475,7,,
263418415013,1475,7,,
263418415014,1475,7,,
263418415015,1254,7,,1
263418415016,1254,7,,
263418671001,1475,7,,
263418671003,1475,7,,
263418671004,1475,7,,
263418671005,1475,7,,
263418671006,,,,
263418671007,,,,
263418671008,,,,
263418671009,,,,
263418671010,1475,7,,
263418671011,1475,7,,
263418671012,1475,7,,
263418671013,1475,7,,
263418671014,2000,,4772,
263418671015,1475,7,,
263418671016,1475,7,,
263418671017,1475,7,,
263418671018,1475,7,,
263418671019,1475,7,,
263418714001,1475,7,,
263418714002,1475,7,,
263418714003,1475,7,,
263418714004,1475,7,,
263418714006,1475,7,,
263418714007,1475,7,,
263418714008,1475,7,,
263418714009,1475,7,,
263418714010,1475,7,,
263418714011,1475,7,,
263418714012,1254,7,,1
263418714013,1475,7,,
263418714014,1475,7,,
263418714015,1254,7,1510,
263418714016,1475,7,,
263418714017,1475,7,,
263418714018,1475,7,,
263418949001,1475,7,,
263418949002,1475,7,,
263418949004,1475,7,,
263418949005,1475,7,,
263418949006,1475,7,,
263418949007,,,,
263418949008,1475,7,,
263418949009,1475,7,,
263418949010,1475,7,,
263418949011,1475,7,,
263418949012,1475,7,,
263418949013,1475,7,,
263418949014,1475,7,,
263418949015,1475,7,,
263418949016,875,,580,
263418949017,1475,7,,
284018185004,,,,
284018185005,47,0,,
284018975001,118,6,100,
284018975002,47,0,,
284018975005,40,0,345,
284028030004,,,,
284028273001,47,0,,
284028669001,47,0,87,
284028669005,47,0,,
284028669006,47,0,,
284028669010,,,,
284028669011,,,,
284028669012,47,0,,
284028669013,47,0,,
284028669015,,,,
284028669018,,,,
284028669022,47,0,,
284028669025,47,0,,
284028669027,,,,
284028669031,47,0,,
284028669032,,,,
284028844003,47,0,,
284028844004,49,,109,
284028845002,47,0,,
284028845005,47,0,267,
284028845006,47,0,,
284028845007,47,0,,
284028845008,47,0,140,
284028845009,47,0,,
284038030001,47,0,,
284038030004,44,,1200,
284038273001,,,,
284038273005,47,0,,
284038273006,47,0,,
284038273007,47,0,,
284038273010,47,0,,
284038808001,47,0,,
284038844004,,0,,
284038844005,,0,,
284038844008,,,,
284038844013,54,,1000,
284048273003,47,0,,
284048273004,47,0,,
284048273005,47,0,,
284048273007,47,0,,
284048273010,47,0,,
284048273011,47,0,,
284048273019,47,0,,
284048273021,,0,,
284048273025,,0,,
284048688003,47,0,130,
284048688005,40,0,1571,
284048688010,47,0,,
284048688011,47,0,,
284048688018,47,0,,
284048688019,47,0,,
284048688020,47,0,,
284048688024,47,0,,
284048688025,47,0,,
284048688026,47,0,,
284048688027,47,0,,
284048688030,,0,,
284048688033,,0,,
284048699003,47,0,,
284048699006,47,0,,
284048699010,47,0,,
284048699011,47,0,300,
284048699015,47,0,,
284048699017,47,0,,
284048699020,47,0,,
284048699022,47,0,,
284048699026,47,0,,
284048699029,47,0,,
284048699030,47,0,,
284048808005,47,0,,
284048808006,47,0,,
284048808007,47,0,,
284048808008,47,0,,
284048808011,,,,
284048808012,47,0,,
284048845001,47,0,,
284048845005,40,0,18,
284048845006,40,0,18,
284048845008,47,0,,
284048845010,47,0,610,
284048845011,47,0,30,
284048845013,47,0,500,
284048845016,47,0,378,
284058185003,47,0,,
284058185006,47,0,,
284058185011,25,,434,
284058669001,,0,,
284058669004,,0,,
284058669009,47,0,,
284058800001,47,0,,
284058800004,47,0,,
284058800006,47,0,,
284058800008,47,0,,
284058800010,47,0,100,
284058800011,47,0,,
284058800016,40,,9,
284058800019,47,0,,
284058800020,38,,304,
284058808002,47,0,,
284058808003,47,0,1000,
284058844001,118,6,0,
284058844003,47,0,1000,
284058844005,43,,347,
284058844009,47,0,,
284058844010,107,,1000,
284068273002,47,0,,
284068273008,47,0,,
284068273010,47,0,,
284068273011,47,0,,
284068273013,47,0,,
284068273015,47,0,,
284068273017,47,0,,
284068273018,47,0,,
284068273020,47,0,,
284068273021,47,0,,
284068273024,47,0,,
284068273026,47,0,,
284068273029,47,0,,
284068273031,47,0,,
284068808002,,,,
284068808003,47,0,,
284068808006,47,0,,
284068808007,47,0,,
284068808008,47,0,,
284068808009,47,0,,
284068808012,47,0,,
284068808017,47,0,,
284068844001,47,0,,
284068844005,47,0,,
284068844006,47,0,,
284068844008,47,0,,
284068844009,47,0,,
284068844010,47,0,,
284068844013,47,0,,
284068844014,,,,
284068844017,47,0,,
284068844018,47,0,,
284068844022,47,0,,
284068844023,47,0,0,
284068844024,47,0,,
284068844027,44,,2500,
284068844029,37,,1130,
284068975001,47,0,,
284068975002,,,,
284068975003,47,0,,
284068975009,47,0,,
284068975011,47,0,,
284068975014,47,0,,
284068975016,47,0,,
284068975018,47,0,,
284068975019,47,0,,
284068975020,47,0,,
284068975021,47,0,,
284068975025,40,0,3772,
284068975028,47,0,,
284078273004,47,0,,
284078273005,47,0,,
284078273006,47,0,,
284078273007,47,0,,
284078273010,47,0,,
284078273012,47,0,,
284078273015,47,0,,
284078688001,47,0,,
284078688006,47,0,150,
284078688007,47,0,,
284078688012,47,0,,
284078688013,47,0,,
284078688017,47,0,,
284078800001,47,0,,
284078800002,47,0,,
284078800003,47,0,,
284078800007,47,0,,
284078800008,47,0,347,
284078800014,40,0,8,
284078800019,75,,4500,
284078975001,47,0,,
284078975002,47,0,,
284078975004,47,0,,
284078975010,47,0,0,
284078975014,47,0,,
284078975016,30,,1500,
284078975019,47,0,,
284088030003,47,0,,
284088030004,47,0,,
284088030008,47,0,100,
284088030012,,,,
284088030018,47,0,100,
284088030019,47,0,300,
284088030021,47,0,347,
284088030024,118,6,0,
284088030025,47,0,,
284088185004,40,0,995,
284088185006,47,0,,
284088185008,13,,350,
284088185013,47,0,,
284088185017,47,0,,
284088185018,30,,550,
284088185021,44,,350,
284088185024,20,,250,
284088669004,47,0,,
284088669005,47,0,,
284088669006,47,0,,
284088669007,47,0,,
284088669010,135,,250,
284088669012,47,0,,
284088669016,68,,400,
284088669019,47,0,,
284088669023,47,0,,
284088669024,47,0,,
284088688001,47,0,,
284088688003,47,0,,
284088688005,47,0,,
284088688007,47,0,,
284088688008,47,0,,
284088688011,47,0,,
284088688013,47,0,,
284088688016,47,0,,
284088688020,42,,667,
284098030001,47,0,,
284098030004,47,0,,
284098030006,60,,,
284098030009,47,0,,
284098030010,47,0,,
284098688003,40,0,273,
284098688007,47,0,,
284098688010,,0,,
284098688014,,0,,
284098688015,,0,,
284098688020,47,0,,
284098688021,47,0,100,
284098688024,47,0,,
284098688025,47,0,,
284098688026,47,0,,
284098688030,47,0,,
284098845003,118,6,100,
284098845005,,0,43,
284098845006,,0,43,
284098845007,118,6,20,
284098845008,,0,10,
284098845011,,0,10,
284098845013,,0,10,
284098845015,,0,10,
284098845016,47,0,,
284098845021,101,6,,1
284098845023,47,0,,
284098845026,47,0,,
284098845027,47,0,,
284098845028,47,0,,
284098845031,47,0,,
284098845033,47,0,,
284098845036,47,0,200,
284098975002,47,0,400,
284098975006,47,0,,
284098975008,40,0,558,
284108185001,47,0,,
284108185002,47,0,,
284108185004,47,0,150,
284108206001,,,,
284108206003,47,0,,
284108206007,,0,26,
284108206010,34,,121,
284108206013,47,0,,
284108206014,47,0,,
284108206016,47,0,,
284108273004,,,,
284108273005,47,0,,
284108273006,47,0,,
284108273009,47,0,,
284108273015,,,,
284108800001,47,0,,
284108800002,47,0,,
284108800003,47,0,,
284108800010,28,,100,
284108808004,47,0,,
284108808007,47,0,,
284108808010,47,0,300,
284108808014,47,0,,
284118185002,47,0,,
284118206001,47,0,17,
284118206003,47,0,,
284118206006,47,0,,
284118298003,47,0,,
284118298006,30,,261,
284118800002,47,0,,
284218273001,118,6,,
284218273002,118,6,0,
284218273003,118,6,,
284218273004,47,1,,
284218273005,47,1,,
284218273006,47,1,,
284218273007,47,1,,
284218273009,118,6,,
284218273010,118,6,,
284218273011,118,6,10,
284218273012,47,1,,
284218273013,47,1,,
284218800001,118,6,,
284218800002,118,6,15,
284218800003,118,6,,
284218800004,47,1,,
284218800005,47,1,,
284218800006,47,1,,
284218800007,47,1,,
284218800010,118,6,,
284218800011,118,6,,
284218800012,118,6,,
284218800013,47,1,,
284218800014,47,1,,
294028880020,,,,
294038351002,74,2,,
294038351003,50,,70,
294038351004,65,0,,
294038351007,65,0,,
294038351008,65,0,,
294038351012,75,0,,
294038351014,75,0,,
294038351017,75,0,,
294038351018,75,0,,
294038351019,100,,500,
294038351021,75,0,,
294038351024,75,0,,
294038351027,60,,60,
294038351030,65,0,,
294038859001,,,,
294038859003,75,0,,
294038859004,75,0,,
294038859007,200,,,
294038859010,69,5,,
294038859011,75,0,868,
294038859014,60,,1302,
294038859015,75,0,,
294038859016,75,0,,
294038859019,75,0,,
294038859023,75,0,,
294038859024,69,5,,
294038859025,75,0,,
294038859026,75,0,,
294038859028,75,0,,
294038859031,75,0,,
294038859032,65,0,,
294038859034,65,0,775,
294038859039,,,,
294038872001,65,0,,
294038872002,75,0,,
294038872005,75,0,,
294038872009,75,0,,
294038872011,75,0,,
294038872012,,,,
294038872014,75,0,,
294038872017,,,,
294038872018,75,0,,
294038872021,65,0,,
294038872022,,,,
294038872024,75,0,,
294038872025,86,0,,
294038872026,65,0,,
294038872027,65,0,,
294038880004,75,0,,
294038880005,65,0,,
294038880006,75,0,,
294038880007,100,,100,
294038880008,65,0,,
294038880011,45,,771,
294038880014,75,0,499,
294038880015,,,,
294038880018,100,,300,
294038880021,94,,70,
294038880022,,,,
294038880024,75,,500,
294038880026,,,,
294038880029,65,0,,
294038880030,,,,
294038924003,75,0,,
294038924004,,,,
294038924006,,,,
294038924007,75,0,,
294038924011,75,0,,
294038924012,75,0,,
294038924014,,,,
294038924017,,,,
294038924018,,,,
294038924019,,,,
294038924020,75,0,,
294038924023,114,,347,
294038924028,75,,347,
294038924029,65,0,,
294038924030,13,,,
294038931001,,,,
294038931002,75,0,,
294038931003,75,0,130,
294038931007,75,0,,
294038931008,,,,
294038931012,75,0,,
294038931015,75,0,,
294038931017,,,,
294038931018,,,,
294038931019,,,,
294038931020,75,0,,
294038931022,74,2,,
294038931025,75,0,,
294038931027,80,,87,
294038931030,65,0,,
294038978002,65,0,,
294038978003,,,,
294038978004,64,0,,
294038978008,,,,
294038978009,65,0,,
294038978012,,,,
294048351001,65,0,,
294048351003,75,0,,
294048351005,75,0,,
294048351007,75,0,,
294048351008,43,,50,
294048351009,75,0,,
294048843002,75,0,,
294048843003,65,0,,
294048843006,75,0,,
294048843009,75,0,,
294048859001,75,0,,
294048859002,75,0,,
294048859006,75,0,,
294048859008,88,0,0,
294048859009,75,0,,
294048872004,75,0,,
294048872005,75,0,,
294048872006,75,0,,
294048872010,75,0,,
294048880002,75,0,,
294048880003,83,,159,
294048880004,65,0,,
294048880010,75,0,,
294048924001,75,0,,
294048924003,75,0,,
