SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK,OPERA_PV
232268769058.0,,,,,1.0
232268769061.0,,,116.0,4.0,1.0
232268769064.0,,,,,1.0
232268769066.0,,,,,2.0
232268769069.0,,,,,1.0
232268921002.0,,,100.0,4.0,2.0
232268921004.0,,,312.0,3.0,2.0
232268921008.0,10.0,,101.0,5.0,1.0
232268921012.0,,,61.0,4.0,2.0
232268921013.0,,,,,1.0
232268921020.0,,,,,2.0
232268921024.0,,,456.0,3.0,2.0
232268921025.0,415.0,,34.0,4.0,2.0
232268921027.0,20.0,,101.0,5.0,1.0
232268921029.0,,,,,1.0
232268921031.0,,,72.0,5.0,2.0
232268921037.0,215.0,,67.0,5.0,1.0
232268921039.0,,,34.0,4.0,2.0
232268921041.0,,,,,1.0
232268921047.0,,,,,1.0
232268921050.0,,,340.0,5.0,2.0
232268921052.0,,,330.0,3.0,1.0
232278107001.0,4649.0,,364.0,3.0,1.0
232278107004.0,,,72.0,4.0,1.0
232278107007.0,390.0,,34.0,4.0,2.0
232278107008.0,,,67.0,5.0,1.0
232278107013.0,515.0,,587.0,7.0,1.0
232278107015.0,,,102.0,4.0,1.0
232278107018.0,,,,,1.0
232278107019.0,,,72.0,4.0,1.0
232278107022.0,1015.0,,123.0,7.0,2.0
232278107026.0,,,255.0,5.0,1.0
232278107028.0,265.0,,34.0,4.0,2.0
232278107031.0,,,,,2.0
232278107032.0,15.0,,78.0,5.0,2.0
232278107038.0,,,267.0,5.0,2.0
232278107039.0,35.0,,67.0,5.0,1.0
232278107047.0,1015.0,,587.0,7.0,2.0
232278107050.0,,,267.0,5.0,2.0
232278107052.0,,,,,1.0
232278107053.0,,,330.0,3.0,1.0
232278107057.0,1015.0,,267.0,5.0,2.0
232278107060.0,,,74.0,5.0,1.0
232278107061.0,,,352.0,5.0,2.0
232278107062.0,,,352.0,5.0,2.0
232278214001.0,,,,,2.0
232278214002.0,,,267.0,5.0,2.0
232278214009.0,,,,,2.0
232278214010.0,,,34.0,4.0,2.0
232278214015.0,1015.0,,1671.0,3.0,1.0
232278214016.0,,,,,1.0
232278214017.0,1095.0,,74.0,5.0,1.0
232278214023.0,515.0,,142.0,5.0,2.0
232278214026.0,,,74.0,5.0,1.0
232278214028.0,,,135.0,4.0,2.0
232278214032.0,,,74.0,5.0,1.0
232278214033.0,2515.0,,587.0,7.0,2.0
232278214037.0,,,,,2.0
232278214041.0,1015.0,,102.0,4.0,1.0
232278214047.0,,,169.0,7.0,1.0
232278214048.0,1015.0,,346.0,5.0,1.0
232278214051.0,,,181.0,6.0,2.0
232278214052.0,,,352.0,5.0,2.0
232278222001.0,,,102.0,4.0,1.0
232278222004.0,,,250.0,5.0,2.0
232278222007.0,,,,,1.0
232278222009.0,,,250.0,5.0,2.0
232278222012.0,,,67.0,5.0,1.0
232278222013.0,,,,,1.0
232278222019.0,,,267.0,5.0,2.0
232278222020.0,415.0,,123.0,7.0,1.0
232278222024.0,,,346.0,5.0,1.0
232278222025.0,,,34.0,4.0,2.0
232278222026.0,,,255.0,5.0,1.0
232278222027.0,,,,,1.0
232278222033.0,,,267.0,5.0,2.0
232278222035.0,0.0,,267.0,5.0,2.0
232278222039.0,1015.0,,346.0,5.0,1.0
232278222040.0,,,267.0,5.0,2.0
232278222042.0,,,100.0,4.0,2.0
232278222043.0,,,100.0,4.0,2.0
232278222048.0,,,169.0,7.0,1.0
232278222049.0,,,,,1.0
232278395003.0,,,267.0,5.0,2.0
232278395004.0,,,346.0,5.0,1.0
232278395009.0,315.0,,94.0,4.0,2.0
232278395010.0,515.0,,78.0,5.0,2.0
232278395012.0,615.0,,169.0,7.0,2.0
232278395015.0,144.0,,309.0,3.0,1.0
232278395019.0,,,61.0,4.0,2.0
232278395021.0,315.0,,731.0,5.0,2.0
232278395025.0,,,34.0,4.0,2.0
232278395026.0,,,312.0,3.0,2.0
232278395027.0,,,94.0,4.0,2.0
232278395032.0,1015.0,,587.0,7.0,2.0
232278395034.0,515.0,,61.0,4.0,2.0
232278395036.0,2015.0,,557.0,5.0,2.0
232278395037.0,815.0,,123.0,7.0,2.0
232278395043.0,415.0,,437.0,6.0,1.0
232278395045.0,,,61.0,4.0,2.0
232278395046.0,,,267.0,5.0,2.0
232278395050.0,,,324.0,5.0,1.0
232278395051.0,,,267.0,5.0,2.0
232278395054.0,1415.0,,437.0,6.0,1.0
232278395056.0,915.0,,731.0,5.0,2.0
232278395057.0,,,352.0,5.0,2.0
232278395061.0,,,250.0,5.0,2.0
232278797001.0,65.0,,364.0,3.0,1.0
232278797002.0,,,340.0,5.0,2.0
232278797006.0,515.0,,364.0,3.0,1.0
232278797010.0,815.0,,100.0,4.0,2.0
232278797012.0,1015.0,,117.0,5.0,1.0
232278797013.0,,,78.0,5.0,2.0
232278797016.0,,,72.0,4.0,1.0
232278797019.0,1215.0,,437.0,6.0,1.0
232278797022.0,,,255.0,5.0,1.0
232278797023.0,,,355.0,5.0,1.0
232278797026.0,65.0,,117.0,5.0,1.0
232278797031.0,215.0,,117.0,5.0,1.0
232278797032.0,2015.0,,350.0,5.0,1.0
232278797036.0,,,67.0,5.0,1.0
232278797037.0,,,456.0,3.0,2.0
232278797042.0,,,330.0,3.0,1.0
232278797046.0,,,267.0,5.0,2.0
232278797051.0,,,346.0,5.0,1.0
232278797052.0,,,,,2.0
232278797056.0,,,67.0,5.0,1.0
232278797058.0,,,67.0,5.0,1.0
232278797061.0,1015.0,,437.0,6.0,1.0
232278797063.0,,,346.0,5.0,1.0
232278797067.0,,,267.0,5.0,2.0
232278797069.0,,,346.0,5.0,1.0
232278797074.0,,,346.0,5.0,1.0
232278921002.0,615.0,,142.0,5.0,2.0
232278921003.0,1015.0,,117.0,5.0,1.0
232278921006.0,,,102.0,4.0,1.0
232278921008.0,4015.0,,381.0,5.0,1.0
232278921013.0,,,,,1.0
232278921015.0,,,,,1.0
232278921016.0,,,100.0,4.0,2.0
232278921017.0,,,355.0,5.0,1.0
232278921024.0,,,101.0,5.0,1.0
232278921025.0,,,,,1.0
232278921028.0,,,,,1.0
232278921030.0,,,524.0,3.0,2.0
232278921036.0,,,67.0,5.0,1.0
232278921040.0,,,61.0,4.0,2.0
232278921041.0,1315.0,,557.0,5.0,2.0
232278921042.0,,,61.0,4.0,2.0
232278921045.0,,,,,1.0
232278921047.0,,,346.0,5.0,1.0
232278921050.0,,,67.0,5.0,1.0
232278921052.0,515.0,,74.0,5.0,1.0
232278921053.0,,,,,2.0
232278921058.0,,,169.0,7.0,1.0
232278921060.0,,,267.0,5.0,2.0
232278921062.0,665.0,,587.0,7.0,2.0
232278921064.0,,,116.0,4.0,1.0
232288055001.0,,,312.0,3.0,2.0
232288055002.0,,,78.0,5.0,2.0
232288055006.0,1515.0,,169.0,7.0,2.0
232288055009.0,,,67.0,5.0,1.0
232288055011.0,,,,,2.0
232288055012.0,,,312.0,3.0,2.0
232288055016.0,,,,,2.0
232288055017.0,,,,,1.0
232288055021.0,,,,,2.0
232288055022.0,,,364.0,3.0,1.0
232288055027.0,,,364.0,3.0,1.0
232288055028.0,730.0,,169.0,7.0,2.0
232288055032.0,215.0,,250.0,5.0,2.0
232288055033.0,,,,,2.0
232288055037.0,,,,,1.0
232288055043.0,715.0,,312.0,3.0,2.0
232288055045.0,,,312.0,3.0,2.0
232288055046.0,,,,,2.0
232288055047.0,,,,,2.0
232288055054.0,,,74.0,5.0,1.0
232288055058.0,0.0,,67.0,5.0,1.0
232288055059.0,,,364.0,3.0,1.0
232288074001.0,,,34.0,4.0,2.0
232288074002.0,,,355.0,5.0,1.0
232288074008.0,,,34.0,4.0,2.0
232288074009.0,,,94.0,4.0,2.0
232288074012.0,65.0,,142.0,5.0,2.0
232288074016.0,,,78.0,5.0,2.0
232288074020.0,,,,,1.0
232288074021.0,,,34.0,4.0,2.0
232288074026.0,0.0,,312.0,3.0,2.0
232288074028.0,,,61.0,4.0,2.0
232288074031.0,,,,,2.0
232288074032.0,335.0,,169.0,7.0,1.0
232288074036.0,,,61.0,4.0,2.0
232288074037.0,,,267.0,5.0,2.0
232288074042.0,,,267.0,5.0,2.0
232288074044.0,,,364.0,3.0,1.0
232288074046.0,2515.0,,312.0,3.0,2.0
232288074048.0,,,,,1.0
232288074052.0,,,267.0,5.0,2.0
232288074053.0,,,67.0,5.0,1.0
232288074059.0,,,312.0,3.0,2.0
232288074060.0,,,267.0,5.0,2.0
232288074061.0,,,,,1.0
232288074062.0,,,312.0,3.0,2.0
232288074066.0,,,34.0,4.0,2.0
232288074070.0,,,255.0,5.0,1.0
232288074072.0,,,,,2.0
232288074078.0,,,,,1.0
232288696001.0,1515.0,,587.0,7.0,1.0
232288696003.0,,,,,1.0
232288696006.0,1002.0,,324.0,5.0,1.0
232288696008.0,2015.0,,111.0,2.0,1.0
232288696011.0,,,,,2.0
232288696014.0,787.0,,364.0,3.0,1.0
232288696019.0,,,67.0,5.0,1.0
232288696020.0,,,67.0,5.0,1.0
232288696021.0,8015.0,,1671.0,3.0,1.0
232288696023.0,,,,,1.0
232288696034.0,,,,,1.0
232288696035.0,,,267.0,5.0,2.0
232288696038.0,,,524.0,3.0,2.0
232288696039.0,,,267.0,5.0,2.0
232288696041.0,,,267.0,5.0,2.0
232288696044.0,,,98.0,6.0,2.0
232288696049.0,50.0,,34.0,4.0,2.0
232288696050.0,348.0,,61.0,4.0,2.0
232288696051.0,,,67.0,5.0,1.0
232288696052.0,,,346.0,5.0,1.0
232288696056.0,,,,,1.0
232288759001.0,265.0,,67.0,5.0,1.0
232288759002.0,,,34.0,4.0,2.0
232288759007.0,,,,,1.0
232288759008.0,,,94.0,4.0,2.0
232288759012.0,,,,,2.0
232288759015.0,,,312.0,3.0,2.0
232288759016.0,,,67.0,5.0,1.0
232288759017.0,,,142.0,5.0,2.0
232288759023.0,815.0,,169.0,7.0,1.0
232288759025.0,247.0,,102.0,5.0,1.0
232288759029.0,981.0,,312.0,3.0,2.0
232288759030.0,401.0,,312.0,3.0,2.0
232288759031.0,,,,,2.0
232288759033.0,,,,,2.0
232288759040.0,0.0,,312.0,3.0,2.0
232288759044.0,5015.0,,557.0,5.0,2.0
232288759046.0,115.0,,364.0,3.0,1.0
232288759047.0,0.0,,524.0,3.0,2.0
232288759052.0,,,524.0,3.0,2.0
232288759053.0,,,67.0,5.0,1.0
232288759056.0,,,,,2.0
232288759062.0,,,,,1.0
232288759066.0,,,,,2.0
232288759067.0,,,255.0,5.0,1.0
232288759072.0,,,,,2.0
232288759074.0,,,312.0,3.0,2.0
232288759076.0,515.0,,267.0,5.0,2.0
232288759077.0,,,524.0,3.0,2.0
232288797001.0,315.0,,1671.0,3.0,1.0
232288797003.0,,,67.0,5.0,1.0
232288797010.0,390.0,,267.0,5.0,2.0
232288797014.0,,,67.0,5.0,1.0
232288797015.0,15.0,,98.0,6.0,2.0
232288797016.0,,,312.0,3.0,2.0
232288797018.0,205.0,,74.0,5.0,1.0
232288797021.0,,,364.0,3.0,1.0
232288797026.0,305.0,,267.0,5.0,2.0
232288797027.0,3015.0,,312.0,3.0,2.0
232288797031.0,615.0,,312.0,3.0,2.0
232288797032.0,,,524.0,3.0,2.0
232288797039.0,,,267.0,5.0,2.0
232288797040.0,,,,,2.0
232288797044.0,,,78.0,5.0,2.0
232288797045.0,,,67.0,5.0,1.0
232288797046.0,,,74.0,5.0,1.0
232288797047.0,,,67.0,5.0,1.0
232288797052.0,,,312.0,3.0,2.0
232288797057.0,115.0,,267.0,5.0,2.0
232288797058.0,,,330.0,3.0,1.0
232288797064.0,,,437.0,6.0,1.0
232288797065.0,,,,,2.0
232288797066.0,,,524.0,3.0,2.0
232288797067.0,,,,,2.0
232288797074.0,,,330.0,3.0,1.0
232288797075.0,,,,,1.0
232288797077.0,615.0,,67.0,5.0,1.0
232288797078.0,,,267.0,5.0,2.0
232288797082.0,,,,,1.0
232288797083.0,765.0,,364.0,3.0,1.0
232288936001.0,,,,,1.0
232288936006.0,,,61.0,4.0,2.0
232288936007.0,,,94.0,4.0,2.0
232288936011.0,215.0,,111.0,2.0,1.0
232288936013.0,0.0,,67.0,5.0,1.0
232288936016.0,,,,,2.0
232288936017.0,,,,,1.0
232288936023.0,,,,,1.0
232288936025.0,,,,,1.0
232288936028.0,710.0,,309.0,3.0,1.0
232288936029.0,,,267.0,5.0,2.0
232288936034.0,655.0,,105.0,7.0,2.0
232288936036.0,,,,,2.0
232288936037.0,,,,,1.0
232288936044.0,,,78.0,5.0,2.0
232288936045.0,401.0,,364.0,3.0,1.0
232288936047.0,380.0,,169.0,7.0,1.0
232288936048.0,,,312.0,3.0,2.0
232288936053.0,,,,,1.0
232288936054.0,2961.0,,227.0,5.0,2.0
232288936057.0,,,67.0,5.0,1.0
232288936062.0,,,355.0,5.0,1.0
232288936063.0,515.0,,94.0,4.0,2.0
232288936066.0,,,330.0,3.0,1.0
232288936067.0,,,352.0,5.0,2.0
232288936075.0,,,67.0,5.0,1.0
232288936077.0,,,524.0,3.0,2.0
232288936078.0,,,,,1.0
232288936082.0,315.0,,123.0,7.0,1.0
232288982002.0,,,94.0,4.0,2.0
232288982003.0,,,61.0,4.0,2.0
232288982006.0,,,267.0,5.0,2.0
232288982009.0,1415.0,,330.0,3.0,1.0
232288982011.0,887.0,,587.0,7.0,2.0
232288982012.0,,,,,2.0
232288982017.0,,,94.0,4.0,2.0
232288982018.0,735.0,,227.0,5.0,2.0
232288982021.0,,,,,2.0
232288982022.0,,,98.0,6.0,2.0
232288982026.0,,,,,2.0
232288982029.0,,,74.0,5.0,1.0
232288982034.0,,,,,2.0
232288982035.0,,,,,2.0
232288982036.0,,,169.0,7.0,2.0
232288982039.0,,,,,1.0
232288982043.0,,,,,1.0
232288982044.0,1615.0,,117.0,5.0,1.0
232288982047.0,,,,,2.0
232288982054.0,,,,,2.0
232288982055.0,,,98.0,6.0,2.0
232288982058.0,,,,,1.0
232288982059.0,3207.0,,524.0,3.0,2.0
232288982065.0,,,364.0,3.0,1.0
232288982066.0,0.0,,312.0,3.0,2.0
232288982068.0,,,67.0,5.0,1.0
232298395001.0,,,34.0,4.0,2.0
232298395005.0,215.0,,312.0,3.0,2.0
232298395006.0,215.0,,111.0,2.0,1.0
232298395007.0,275.0,,731.0,5.0,2.0
232298395012.0,,,102.0,4.0,1.0
232298395015.0,,,324.0,5.0,1.0
232298395016.0,415.0,,587.0,7.0,2.0
232298395020.0,10.0,,98.0,6.0,2.0
232298395022.0,515.0,,111.0,2.0,1.0
232298395025.0,765.0,,100.0,4.0,2.0
232298395026.0,,,67.0,5.0,1.0
232298395028.0,1015.0,,123.0,7.0,2.0
232298395031.0,,,,,2.0
232298395032.0,,,74.0,5.0,1.0
232298395037.0,615.0,,123.0,7.0,1.0
232298395040.0,,,169.0,7.0,1.0
232298395042.0,,,72.0,5.0,2.0
232298395046.0,515.0,,142.0,5.0,2.0
232298395048.0,315.0,,267.0,5.0,2.0
232298395052.0,,,181.0,6.0,2.0
232298395053.0,,,267.0,5.0,2.0
232298395058.0,115.0,,731.0,5.0,2.0
232298395060.0,,,100.0,4.0,2.0
232298395063.0,,,78.0,5.0,2.0
232298395064.0,4015.0,,267.0,5.0,2.0
232298395066.0,,,324.0,5.0,1.0
232298797001.0,45.0,,587.0,7.0,2.0
232298797002.0,,,67.0,5.0,1.0
232298797004.0,,,,,2.0
232298797007.0,475.0,,123.0,7.0,2.0
232298797010.0,515.0,,350.0,5.0,1.0
232298797011.0,726.0,,57.0,5.0,1.0
232298797013.0,365.0,,142.0,5.0,2.0
232298797018.0,5015.0,,346.0,5.0,1.0
232298797019.0,,,67.0,5.0,1.0
232298797024.0,15.0,,1671.0,5.0,1.0
232298797026.0,,,100.0,4.0,2.0
232298797028.0,315.0,,142.0,5.0,2.0
232298797031.0,,,34.0,4.0,2.0
232298797032.0,,,,,1.0
232298797037.0,1515.0,,437.0,6.0,1.0
232298797038.0,35.0,,111.0,2.0,1.0
232298797042.0,,,169.0,7.0,2.0
232298797047.0,315.0,,123.0,7.0,1.0
232298797049.0,,,340.0,5.0,2.0
232298797051.0,,,340.0,5.0,2.0
232298797054.0,,,340.0,5.0,2.0
232298797056.0,,,98.0,6.0,2.0
232298797057.0,,,346.0,5.0,1.0
232298797065.0,,,100.0,4.0,2.0
232298797066.0,58.0,,142.0,5.0,2.0
232298797067.0,3015.0,,731.0,5.0,2.0
232298797071.0,215.0,,557.0,5.0,2.0
232298797072.0,,,267.0,5.0,2.0
232298853004.0,,,67.0,5.0,1.0
232298853005.0,,,355.0,5.0,1.0
232298853007.0,,,364.0,3.0,1.0
232298853010.0,0.0,,102.0,4.0,1.0
232298853011.0,,,94.0,4.0,2.0
232298853013.0,,,250.0,5.0,2.0
232298853019.0,,,101.0,5.0,1.0
232298853020.0,,,524.0,3.0,2.0
232298853022.0,,,67.0,5.0,1.0
232298853023.0,,,,,1.0
232298853026.0,,,456.0,3.0,2.0
232298853028.0,,,340.0,5.0,2.0
232298853034.0,,,346.0,5.0,1.0
232298853035.0,,,,,1.0
232298853036.0,,,,,2.0
232298853040.0,20015.0,,346.0,5.0,1.0
232298853043.0,,,267.0,5.0,2.0
232298853045.0,415.0,,169.0,7.0,1.0
232298853048.0,,,101.0,5.0,1.0
232298853049.0,,,267.0,5.0,2.0
232298853054.0,,,169.0,7.0,1.0
232298853055.0,3015.0,,169.0,7.0,1.0
232298853056.0,,,267.0,5.0,2.0
232298853057.0,,,34.0,4.0,2.0
232298921001.0,,,181.0,6.0,2.0
232298921002.0,2332.0,,169.0,7.0,2.0
232298921009.0,,,116.0,4.0,1.0
232298921010.0,,,,,2.0
232298921011.0,,,181.0,6.0,2.0
232298921012.0,,,524.0,3.0,2.0
232298921016.0,,,116.0,4.0,1.0
232298921018.0,,,,,1.0
232298921024.0,515.0,,142.0,5.0,2.0
232298921026.0,,,255.0,5.0,1.0
232298921027.0,,,98.0,6.0,2.0
232298921035.0,,,67.0,5.0,1.0
232298921036.0,,,,,1.0
232298921039.0,,,,,1.0
232298921042.0,165.0,,142.0,5.0,2.0
232298921044.0,,,61.0,4.0,2.0
232298921047.0,195.0,,142.0,5.0,2.0
232298921048.0,,,,,1.0
232298921051.0,,,267.0,5.0,2.0
232298921053.0,,,94.0,4.0,2.0
232298921056.0,515.0,,330.0,3.0,1.0
232298921057.0,,,,,2.0
232298921061.0,,,100.0,4.0,2.0
232298921063.0,,,,,2.0
232298921066.0,,,267.0,5.0,2.0
232298933003.0,,,364.0,3.0,1.0
232298933004.0,35.0,,731.0,5.0,2.0
232298933006.0,3247.0,,587.0,7.0,2.0
232298933007.0,,,102.0,4.0,1.0
232298933011.0,1415.0,,169.0,7.0,1.0
232298933013.0,189.0,,123.0,7.0,1.0
232298933016.0,,,,,2.0
232298933018.0,25.0,,111.0,2.0,1.0
232298933022.0,,,34.0,4.0,2.0
232298933025.0,,,61.0,4.0,2.0
232298933027.0,,,94.0,4.0,2.0
232298933029.0,,,,,1.0
232298933033.0,,,72.0,5.0,2.0
232298933035.0,,,101.0,5.0,1.0
232298933037.0,,,,,2.0
232298933038.0,6.0,,255.0,5.0,1.0
232298933043.0,115.0,,123.0,7.0,2.0
232298933044.0,,,34.0,4.0,2.0
232298933049.0,538.0,,67.0,5.0,1.0
232298933052.0,15.0,,142.0,5.0,2.0
232298933053.0,,,,,1.0
232298933056.0,,,346.0,5.0,1.0
232298933057.0,,,267.0,5.0,2.0
232298933062.0,,,330.0,3.0,1.0
232298933066.0,,,116.0,4.0,1.0
232298933070.0,,,181.0,6.0,2.0
232298970001.0,315.0,,123.0,7.0,2.0
232298970002.0,,,,,1.0
232298970008.0,,,98.0,6.0,2.0
232298970009.0,,,100.0,4.0,2.0
232298970011.0,1515.0,,116.0,4.0,1.0
232298970012.0,,,,,1.0
232298970017.0,2015.0,,587.0,7.0,2.0
232298970019.0,,,587.0,7.0,2.0
232298970023.0,,,,,1.0
232298970026.0,,,,,2.0
232298970028.0,,,,,2.0
232298970031.0,995.0,,123.0,7.0,2.0
232298970034.0,,,67.0,5.0,1.0
232298970036.0,,,101.0,5.0,1.0
232298970040.0,,,340.0,5.0,2.0
232298970041.0,,,,,1.0
232298970045.0,,,94.0,4.0,2.0
232298970048.0,,,,,2.0
232298970050.0,,,,,2.0
232298970052.0,,,,,2.0
232298970055.0,215.0,,324.0,5.0,1.0
232298970056.0,1015.0,,350.0,5.0,1.0
232298970058.0,555.0,,123.0,7.0,1.0
232298970061.0,1515.0,,169.0,7.0,1.0
232298970063.0,,,,,1.0
232298970068.0,,,,,2.0
232298970070.0,265.0,,437.0,6.0,1.0
232298970071.0,,,169.0,7.0,1.0
232418443001.0,1500.0,,250.0,,1.0
232418443005.0,,,352.0,5.0,2.0
232418443011.0,,,381.0,5.0,1.0
232418443016.0,,,267.0,5.0,2.0
232418443017.0,300.0,,262.0,,2.0
232418443021.0,,,,,2.0
232418443026.0,,,,,1.0
232418443032.0,,,,,1.0
232418443034.0,,,98.0,4.0,1.0
232418565001.0,550.0,,123.0,7.0,1.0
232418565005.0,,,,,1.0
232418565009.0,,,,,2.0
232418565015.0,500.0,,117.0,,2.0
232418565019.0,1221.0,,323.0,5.0,1.0
232418565022.0,,,86.0,2.0,2.0
232418565028.0,,,,,2.0
232418797001.0,,,383.0,2.0,1.0
232418797005.0,1000.0,,306.0,,1.0
232418797009.0,,,524.0,3.0,2.0
232418797014.0,,,74.0,5.0,1.0
232418797017.0,500.0,,356.0,,1.0
232418797023.0,3000.0,,250.0,,1.0
232418797027.0,,,346.0,5.0,1.0
232418797030.0,,,346.0,5.0,1.0
232418797034.0,,,354.0,0.0,2.0
232418797037.0,,,346.0,5.0,1.0
232418797043.0,,,381.0,5.0,1.0
232418797045.0,1854.0,,213.0,5.0,2.0
232418961004.0,,,322.0,2.0,2.0
232418961006.0,,,524.0,3.0,2.0
232418961012.0,,,180.0,,2.0
232418961013.0,,,86.0,2.0,2.0
232418961017.0,,,68.0,4.0,2.0
232418961021.0,,,94.0,4.0,2.0
232418961026.0,,,267.0,5.0,2.0
232418961030.0,,,,,2.0
232418961033.0,,,101.0,5.0,1.0
232428102006.0,,,322.0,2.0,2.0
232428102009.0,,,383.0,2.0,1.0
232428102013.0,,,322.0,2.0,2.0
232428102019.0,,,322.0,2.0,2.0
232428102024.0,,,383.0,2.0,1.0
232428102026.0,,,322.0,2.0,2.0
232428102030.0,,,322.0,2.0,2.0
232428102033.0,,,322.0,2.0,2.0
232428102040.0,,,322.0,2.0,2.0
232428102041.0,,,383.0,2.0,1.0
232428102046.0,,,383.0,2.0,1.0
232428696001.0,,,,,1.0
232428696005.0,4774.0,,388.0,2.0,2.0
232428696009.0,,,383.0,2.0,1.0
232428696013.0,,,383.0,2.0,1.0
232428696019.0,500.0,,235.0,,2.0
232428696022.0,,,383.0,2.0,1.0
232428696025.0,,,322.0,2.0,2.0
232428696031.0,,,98.0,6.0,2.0
232428696033.0,670.0,,105.0,7.0,1.0
232428696037.0,,,322.0,2.0,2.0
232428696041.0,1500.0,,225.0,,2.0
232428696046.0,,,383.0,2.0,1.0
232428696049.0,,,322.0,2.0,2.0
232428696054.0,,,383.0,2.0,1.0
232428696057.0,,,322.0,2.0,2.0
232428696063.0,,,383.0,2.0,1.0
232428861001.0,,,,,1.0
232428861005.0,,,,,1.0
232428861010.0,1500.0,,400.0,,2.0
232428861013.0,,,322.0,2.0,2.0
232428861018.0,,,74.0,5.0,1.0
232428861022.0,,,383.0,2.0,1.0
232428861026.0,600.0,,200.0,,1.0
232428861029.0,,,383.0,2.0,1.0
232428861034.0,0.0,,190.0,,2.0
232428861037.0,,,250.0,5.0,2.0
232428861044.0,,,72.0,5.0,2.0
232428861045.0,,,,,2.0
232428970001.0,460.0,,333.0,,2.0
232428970005.0,,,383.0,2.0,1.0
232428970006.0,,,,,2.0
232428970009.0,500.0,,400.0,,2.0
232428970015.0,1500.0,,300.0,,1.0
232428970018.0,3200.0,,1250.0,,1.0
232428970023.0,,,383.0,2.0,1.0
232428970025.0,,,,,1.0
232428970029.0,,,354.0,0.0,2.0
232428970036.0,,,383.0,2.0,1.0
232428970040.0,,,322.0,2.0,2.0
232428970044.0,,,,,2.0
232428970045.0,,,322.0,2.0,2.0
232428970050.0,,,,,1.0
232428970053.0,,,,,1.0
232448860033.0,,,,,2.0
232452578001.0,,,383.0,2.0,1.0
232452578006.0,,,,,1.0
232452578009.0,,,381.0,5.0,1.0
232452578013.0,772.0,,4000.0,,1.0
232452578017.0,100.0,,250.0,,2.0
232452578021.0,,,44.0,4.0,1.0
232452578025.0,,,,,2.0
232452578029.0,,,,,2.0
232452578033.0,,,267.0,5.0,2.0
232452578037.0,,,267.0,5.0,2.0
232452578041.0,,,98.0,6.0,2.0
232452578045.0,,,383.0,2.0,1.0
232458102002.0,,,383.0,2.0,1.0
232458102022.0,,,267.0,5.0,2.0
232458102027.0,,,,,2.0
232458102031.0,,,,,2.0
232458102037.0,,,160.0,5.0,2.0
232458102042.0,,,383.0,2.0,1.0
232458102047.0,,,98.0,6.0,2.0
232458102050.0,,,98.0,6.0,2.0
232458102053.0,,,,,2.0
232458102054.0,,,383.0,2.0,1.0
232458565001.0,129.0,,500.0,,2.0
232458565005.0,700.0,,315.0,,1.0
232458565010.0,,,,,2.0
232458565013.0,,,,,2.0
232458565018.0,,,,,2.0
232458565021.0,694.0,,100.0,,1.0
232458565028.0,,,,,2.0
232458565031.0,,,,,2.0
232458565035.0,,,346.0,5.0,1.0
232458961002.0,,,383.0,2.0,1.0
232458961008.0,,,352.0,5.0,2.0
232458961009.0,607.0,,150.0,,1.0
232458961016.0,,,44.0,4.0,1.0
232458961017.0,,,,,1.0
232458961022.0,900.0,,115.0,,1.0
232458961025.0,300.0,,731.0,5.0,2.0
232458961030.0,1250.0,,400.0,,1.0
232458961034.0,,,,,2.0
232458961038.0,,,267.0,5.0,2.0
232458982001.0,,,,,1.0
232458982005.0,,,,,2.0
232458982009.0,,,154.0,6.0,2.0
232458982013.0,,,,,1.0
232458982018.0,242.0,,143.0,7.0,2.0
232458982022.0,,,,,2.0
232458982025.0,,,,,1.0
232468404001.0,,,255.0,5.0,1.0
232468404005.0,100.0,,313.0,,1.0
232468404009.0,,,169.0,7.0,1.0
232468404013.0,,,,,2.0
232468404017.0,,,383.0,2.0,1.0
232468404023.0,,,383.0,2.0,1.0
232468404026.0,,,322.0,2.0,2.0
232468404030.0,,,322.0,2.0,2.0
232468404034.0,,,,,2.0
232468404038.0,,,322.0,2.0,2.0
232468404042.0,,,322.0,2.0,2.0
232468404048.0,1250.0,,325.0,,2.0
232468404049.0,,,322.0,2.0,2.0
232468404053.0,,,,,2.0
232468404060.0,,,72.0,5.0,2.0
232468404062.0,,,322.0,2.0,2.0
232468404065.0,,,383.0,2.0,1.0
232468404069.0,,,383.0,2.0,1.0
232468696002.0,386.0,,325.0,,2.0
232468696008.0,,,456.0,2.0,2.0
232468696012.0,,,169.0,7.0,1.0
232468696013.0,,,169.0,7.0,2.0
232468696019.0,1246.0,,750.0,,2.0
232468696022.0,,,,,1.0
232468696025.0,,,383.0,2.0,1.0
232468696030.0,,,340.0,5.0,2.0
232468696031.0,,,,,1.0
232468696033.0,150.0,,150.0,,2.0
232468696040.0,,,383.0,2.0,1.0
232468696042.0,,,,,2.0
232468696045.0,,,322.0,2.0,2.0
232468696050.0,,,383.0,2.0,1.0
232468696054.0,1500.0,,750.0,,1.0
232468696057.0,,,322.0,2.0,2.0
232468696062.0,,,383.0,2.0,1.0
232468696066.0,,,169.0,7.0,2.0
232468696071.0,,,354.0,0.0,2.0
232468696073.0,,,,,2.0
232468970001.0,,,,,2.0
232468970006.0,,,322.0,2.0,2.0
232468970010.0,,,354.0,0.0,2.0
